gush,chelka,sub_chelka,asset_area,room_num,distinct_sale_dates
7148,129,9,56.0,3.0,2
7148,130,22,50.0,3.0,2
7148,144,9,72.0,3.5,2
7148,145,19,56.0,2.5,3
7148,154,18,71.0,3.0,2
7148,152,5,51.0,2.0,2
7148,156,8,53.0,2.5,2
7148,153,1,43.0,2.0,2
7148,157,26,52.0,2.5,2
7148,157,29,66.0,3.0,2
7148,156,6,44.0,2.0,2
7148,169,15,45.0,2.5,2
7148,170,12,54.0,2.5,2
7148,170,9,60.0,3.0,2
7148,176,19,43.0,2.0,2
7148,169,12,40.0,2.5,2
7148,176,3,45.0,2.0,2
7148,178,23,44.0,2.0,2
7148,179,1,94.0,3.0,2
7148,178,18,44.0,2.0,3
7148,178,23,60.0,2.0,2
7148,180,9,97.0,3.0,2
7148,184,10,44.0,2.0,2
7148,183,14,50.0,2.0,2
7148,183,19,46.0,2.0,2
7148,183,15,56.0,3.0,2
7148,185,13,50.0,2.0,3
7148,188,6,73.0,3.0,2
7148,188,17,78.0,3.0,2
7148,191,22,36.0,2.0,2
7148,191,24,50.0,2.0,2
7148,195,9,55.0,2.5,2
7148,195,5,42.0,2.0,2
7148,195,3,51.0,2.0,2
7148,195,1,21.0,1.0,2
7148,198,59,73.0,2.5,2
7148,198,78,92.0,4.0,2
7148,198,73,78.0,3.0,2
7148,198,57,92.0,4.0,2
7148,198,42,92.0,4.0,2
7148,198,49,78.0,3.5,2
7148,198,79,78.0,3.0,2
7148,198,64,78.0,3.0,3
7148,213,12,50.0,2.0,2
7148,222,75,75.0,3.0,2
7148,222,90,80.0,3.0,2
7148,222,130,75.0,3.0,2
7148,222,53,100.0,4.0,2
7148,222,128,100.0,4.0,2
7148,222,116,100.0,4.0,2
7148,222,127,80.0,3.0,2
7148,223,42,106.0,4.0,2
7148,225,1,80.0,4.0,2
7148,227,6,100.0,4.0,2
7149,118,6,50.0,2.5,2
7149,118,13,64.0,3.0,2
7149,118,15,50.0,2.5,2
7149,87,12,70.0,3.0,2
7149,82,5,58.0,2.0,2
7149,122,18,67.0,3.0,2
7149,122,17,63.0,3.0,2
7149,121,18,26.0,1.0,2
7149,122,9,62.0,3.0,2
7149,124,31,49.0,2.5,2
7149,125,4,58.0,2.5,2
7149,125,14,44.0,2.0,2
7149,125,17,51.0,2.0,2
7149,125,26,56.0,2.5,2
7149,125,35,45.0,2.0,2
7149,124,32,42.0,2.0,2
7149,124,24,40.0,2.0,2
7149,130,29,56.0,2.5,2
7149,129,16,58.0,2.5,2
7149,129,26,74.0,3.0,3
7149,130,25,67.0,3.0,2
7149,138,3,46.0,2.0,2
7149,136,15,62.0,3.0,2
7149,136,6,41.0,2.0,2
7149,136,23,41.0,3.0,2
7149,136,4,24.0,1.0,2
7149,138,6,52.0,2.5,2
7149,135,23,69.0,3.0,2
7149,142,10,49.0,2.0,2
7149,142,9,51.0,2.0,2
7149,139,25,46.0,2.0,3
7149,142,14,49.0,2.0,4
7149,139,19,46.0,2.0,2
7149,147,22,57.0,2.5,2
7149,146,7,63.0,3.0,2
7149,146,4,53.0,2.5,3
7149,152,27,56.0,2.5,2
7149,152,7,41.0,2.0,3
7149,152,20,46.0,2.0,2
7149,155,14,40.0,2.0,2
7149,157,16,50.0,3.0,2
7149,155,2,33.0,1.5,2
7149,154,2,70.0,3.0,2
7149,157,33,33.0,2.0,2
7149,155,13,34.0,2.0,2
7149,157,44,54.0,2.5,2
7149,175,1,46.0,2.0,2
7149,160,8,42.0,2.0,3
7149,160,19,41.0,2.0,2
7149,175,30,58.0,2.5,2
7149,178,2,30.0,1.0,2
7149,178,30,56.0,2.5,2
7149,178,24,54.0,2.5,2
7149,187,5,47.0,2.0,3
7149,189,3,25.0,1.0,2
7149,190,25,61.0,3.0,2
7149,190,29,56.0,3.0,2
7149,190,7,41.0,2.0,2
7149,190,11,48.0,2.0,2
7149,190,10,36.0,2.0,3
7149,191,7,47.0,2.0,3
7149,192,18,55.0,2.0,2
7149,195,42,68.0,3.0,2
7149,196,13,100.0,4.0,2
7149,196,4,10.0,3.0,2
7149,196,27,100.0,4.0,2
7149,195,48,72.0,3.0,2
7149,197,8,65.0,3.0,2
7149,199,11,62.0,3.0,2
7149,201,29,70.0,3.0,2
7149,206,30,45.0,2.0,2
7149,205,25,56.0,2.5,3
7149,205,33,60.0,3.0,2
7149,205,27,41.0,2.0,2
7149,205,28,40.0,2.0,2
7149,205,2,50.0,2.5,2
7149,206,31,56.0,3.0,2
7149,205,12,61.0,3.0,2
7149,205,1,70.0,2.0,2
7149,208,24,64.0,3.0,2
7149,208,23,76.0,3.5,2
7149,207,17,58.0,2.5,2
7149,208,23,76.0,3.0,2
7149,211,12,47.0,2.0,2
7149,212,6,48.0,2.0,3
7149,212,28,55.0,2.5,2
7149,213,29,48.0,2.0,2
7149,213,16,46.0,2.0,2
7149,213,3,46.0,2.0,2
7149,214,18,48.0,2.0,2
7149,214,23,48.0,2.0,2
7149,215,21,75.0,3.0,2
7149,216,16,51.0,2.5,2
7149,216,7,51.0,2.0,2
7149,216,7,51.0,3.0,2
7149,220,5,54.0,2.5,2
7149,218,12,49.0,2.5,2
7149,219,12,84.0,4.0,2
7149,219,11,84.0,4.0,2
7149,220,19,55.0,2.5,2
7150,226,5,82.0,3.5,2
7150,229,2,47.0,2.0,3
7150,232,10,56.0,2.5,2
7150,229,11,43.0,2.0,2
7150,228,3,66.0,3.0,2
7150,230,3,22.0,1.0,2
7150,232,5,58.0,2.5,2
7150,230,4,39.0,2.0,3
7150,235,4,76.0,3.0,2
7150,237,10,48.0,2.0,3
7150,237,4,58.0,3.0,2
7150,240,1,25.0,1.0,2
7150,241,26,57.0,2.5,3
7150,245,22,58.0,2.5,2
7150,248,4,64.0,3.0,2
7150,252,8,58.0,2.5,2
7150,253,2,43.0,3.0,2
7150,252,5,58.0,2.5,2
7150,250,2,44.0,3.0,2
7150,260,3,57.0,2.5,2
7150,260,5,59.0,2.5,2
7150,272,4,66.0,3.5,2
7150,266,2,82.0,4.0,2
7150,268,6,47.0,2.5,2
7150,269,7,56.0,2.0,2
7150,275,4,80.0,4.0,2
7150,284,2,57.0,2.5,2
7150,279,9,60.0,3.0,2
7150,281,8,69.0,3.0,2
7150,284,4,57.0,2.5,2
7150,284,2,57.0,3.0,2
7150,294,11,35.0,2.0,3
7150,294,10,49.0,2.5,2
7150,294,9,50.0,2.5,2
7150,287,10,43.0,2.0,2
7150,299,9,76.0,3.0,2
7150,299,19,80.0,4.0,2
7150,302,13,50.0,2.5,2
7150,304,21,50.0,2.5,2
7150,308,19,52.0,2.0,2
7150,307,20,56.0,2.5,2
7150,307,19,51.0,2.0,2
7150,307,16,49.0,2.0,2
7150,307,18,59.0,2.5,2
7150,307,3,39.0,1.5,2
7150,309,20,68.0,2.0,2
7150,312,7,35.0,2.0,2
7150,311,8,49.0,2.0,2
7150,312,11,38.0,2.0,2
7150,314,7,30.0,1.0,2
7150,315,65,47.0,2.0,2
7150,315,70,57.0,2.5,2
7150,318,7,23.0,1.0,2
7150,314,16,47.0,2.0,2
7150,315,48,47.0,2.0,2
7150,318,9,67.0,3.0,2
7150,314,16,46.0,2.0,2
7150,315,66,64.0,2.0,2
7150,323,3,35.0,2.0,2
7150,321,5,69.0,3.0,2
7150,323,5,77.0,3.0,2
7150,324,7,85.0,4.0,2
7150,328,26,49.0,2.0,2
7150,324,1,86.0,4.0,2
7150,328,7,49.0,2.0,2
7150,328,9,57.0,3.0,2
7150,333,10,39.0,2.0,2
7150,330,4,24.0,1.0,2
7150,333,6,39.0,2.0,2
7150,341,1,87.0,4.0,2
7150,342,12,74.0,3.0,2
7150,342,19,83.0,3.5,2
7150,336,5,56.0,2.5,2
7150,348,8,71.0,3.0,2
7150,348,2,34.0,2.0,2
7150,348,2,35.0,2.0,2
7150,347,9,50.0,2.0,2
7150,346,20,95.0,4.0,2
7150,354,9,53.0,2.5,3
7150,362,3,56.0,2.5,2
7150,358,9,38.0,2.0,2
7150,358,10,58.0,3.0,3
7150,360,15,65.0,3.0,2
7150,360,14,43.0,2.0,2
7150,360,4,43.0,2.0,2
7150,363,14,59.0,3.0,3
7150,376,2,61.0,3.0,2
7150,375,6,61.0,3.0,2
7150,381,6,65.0,3.0,2
7150,378,9,51.0,2.5,2
7150,379,11,56.0,2.5,2
7150,378,3,45.0,2.0,2
7150,381,9,65.0,3.0,2
7150,382,13,70.0,3.0,2
7150,378,14,51.0,2.0,2
7150,384,11,38.0,2.0,2
7150,383,12,30.0,1.5,2
7150,386,13,45.0,2.0,2
7150,386,5,87.0,3.0,2
7150,386,12,54.0,2.0,2
7150,450,1,40.0,2.0,2
7150,452,18,83.0,4.0,2
7150,451,13,81.0,4.0,2
7150,452,28,71.0,3.0,2
7151,175,11,63.0,3.0,2
7151,175,27,63.0,3.0,2
7151,173,8,49.0,2.5,2
7151,175,29,42.0,2.5,2
7151,173,9,63.0,3.5,2
7151,175,8,25.0,1.0,2
7151,175,9,42.0,2.0,2
7151,179,11,51.0,2.5,2
7151,187,11,63.0,3.0,2
7151,182,12,78.0,3.0,2
7151,190,7,54.0,2.5,2
7151,189,9,67.0,3.0,3
7151,193,2,66.0,3.0,2
7151,189,5,63.0,2.5,2
7151,190,6,60.0,3.0,2
7151,190,5,58.0,3.0,2
7151,192,8,54.0,3.0,2
7151,193,3,69.0,3.5,2
7151,188,7,63.0,3.0,2
7151,196,4,31.0,1.5,2
7151,194,8,64.0,3.0,2
7151,191,12,58.0,2.5,2
7151,191,4,58.0,2.5,2
7151,192,12,53.0,2.5,2
7151,194,8,63.0,3.0,2
7151,190,1,54.0,3.0,2
7151,199,12,52.0,2.5,2
7151,199,8,52.0,2.5,2
7151,198,11,56.0,2.5,2
7151,197,10,59.0,3.0,2
7151,203,29,45.0,2.0,2
7151,202,30,44.0,2.0,2
7151,202,6,53.0,2.0,3
7151,203,22,49.0,2.0,2
7151,203,39,45.0,2.0,2
7151,202,19,43.0,2.0,2
7151,203,23,50.0,3.0,2
7151,204,1,69.0,3.0,2
7151,204,7,69.0,3.0,3
7151,208,8,44.0,2.0,2
7151,208,9,43.0,2.0,2
7151,211,11,46.0,2.5,2
7151,208,26,52.0,2.5,2
7151,208,7,64.0,2.5,2
7151,216,19,54.0,2.5,2
7151,215,10,72.0,3.0,2
7151,215,11,65.0,3.0,2
7151,215,12,58.0,3.0,2
7151,216,27,54.0,2.5,2
7151,216,10,61.0,3.0,2
7151,220,15,54.0,2.5,2
7151,218,26,56.0,3.0,2
7151,219,19,60.0,3.0,2
7151,223,15,68.0,3.0,2
7151,224,7,53.0,2.5,2
7151,223,8,70.0,3.0,2
7151,222,11,58.0,3.0,2
7151,223,9,42.0,2.0,4
7151,222,4,47.0,2.0,2
7151,227,4,43.0,2.0,3
7151,233,5,53.0,2.5,2
7151,229,6,65.0,3.0,2
7151,235,3,43.0,2.0,2
7151,227,8,57.0,3.0,2
7151,229,2,46.0,2.0,2
7151,240,1,66.0,3.5,2
7151,239,11,64.0,3.0,2
7151,240,11,41.0,2.0,3
7151,236,2,59.0,3.0,2
7151,238,6,57.0,2.5,2
7151,239,11,81.0,3.0,2
7151,243,2,53.0,2.5,2
7151,244,1,62.0,3.0,2
7151,241,11,76.0,3.5,2
7151,247,9,77.0,3.5,2
7151,248,7,84.0,4.0,2
7151,246,6,55.0,2.5,2
7151,248,10,147.0,5.5,2
7151,250,1,102.0,4.0,2
7151,246,16,55.0,3.0,2
7151,252,8,64.0,3.0,2
7151,252,10,50.0,2.0,3
7151,252,4,57.0,2.5,2
7151,252,9,50.0,2.0,2
7151,252,11,57.0,3.0,2
7151,293,15,61.0,3.0,3
7151,293,16,55.0,3.0,3
7151,294,8,60.0,3.0,2
7151,294,15,46.0,2.0,2
7151,293,3,53.0,3.0,2
7151,294,16,70.0,3.0,2
7151,296,5,46.0,2.0,2
7151,299,5,25.0,2.0,2
7151,300,4,46.0,2.0,2
7151,302,8,25.0,1.0,2
7151,303,35,42.0,2.0,2
7151,306,28,41.0,2.0,2
7151,311,4,51.0,3.0,2
7151,313,1,106.0,4.0,2
7151,313,5,59.0,3.0,2
7151,312,19,47.0,2.5,2
7151,316,2,12.0,1.0,3
7152,55,1,58.0,3.0,2
7152,55,13,59.0,3.0,2
7152,64,26,52.0,3.0,2
7152,64,16,50.0,2.5,2
7152,63,7,63.0,3.0,2
7152,65,13,53.0,3.0,3
7152,65,7,94.0,5.0,2
7152,65,20,52.0,3.0,3
7152,63,9,50.0,2.0,2
7152,63,15,40.0,2.0,3
7152,65,15,77.0,4.0,2
7152,64,31,51.0,3.0,2
7152,63,16,40.0,2.0,2
7152,63,13,54.0,2.0,2
7152,63,15,45.0,2.0,2
7152,66,13,53.0,2.0,2
7152,72,16,27.0,1.0,2
7152,72,3,41.0,2.0,2
7152,88,39,52.0,2.5,2
7152,88,36,42.0,2.0,2
7152,92,9,67.0,3.0,2
7152,91,10,43.0,2.0,2
7152,91,36,58.0,3.0,2
7152,91,38,43.0,2.0,2
7152,91,38,57.0,2.0,2
7152,138,3,128.0,5.0,2
7152,134,1,107.0,3.5,2
7152,145,1,112.0,5.0,2
7152,139,3,84.0,4.0,2
7152,141,3,36.0,2.0,2
7152,176,1,40.0,2.0,2
7152,249,4,36.0,2.0,2
7152,371,3,45.0,3.0,2
7152,381,4,35.0,2.0,2
7153,141,129,57.0,2.5,2
7153,141,76,64.0,2.5,2
7153,141,117,45.0,2.0,2
7153,141,148,69.0,3.0,2
7153,141,78,62.0,3.0,3
7153,178,32,76.0,3.5,2
7153,178,29,76.0,3.5,2
7153,244,3,49.0,2.0,2
7153,269,2,36.0,2.0,2
7153,274,1,60.0,4.0,2
7153,271,4,35.0,2.0,3
7153,352,1,85.0,4.0,2
7153,374,10,51.0,2.0,2
7153,375,11,52.0,2.0,2
7154,161,5,60.0,3.0,2
7154,160,32,55.0,2.5,2
7154,161,30,61.0,2.5,2
7154,160,18,80.0,2.5,2
7154,164,33,63.0,3.0,3
7154,163,4,69.0,3.0,2
7154,165,20,58.0,2.5,2
7154,165,13,51.0,2.5,2
7154,165,28,58.0,2.5,2
7154,170,6,61.0,3.0,2
7154,170,1,55.0,2.5,3
7154,170,13,58.0,3.0,2
7154,171,19,55.0,2.5,2
7154,172,26,80.0,3.5,2
7154,172,29,80.0,3.5,2
7154,171,18,70.0,2.5,2
7154,171,33,59.0,3.0,3
7154,175,10,76.0,3.0,2
7154,175,1,77.0,3.0,2
7154,173,21,57.0,2.5,3
7154,173,1,62.0,3.0,2
7154,174,6,59.0,3.0,2
7154,173,32,57.0,2.5,2
7154,175,16,85.0,3.0,2
7154,177,11,53.0,2.5,2
7154,180,5,59.0,3.0,2
7154,180,15,50.0,2.5,2
7154,181,12,54.0,3.0,4
7154,178,20,55.0,2.5,2
7154,181,3,54.0,3.0,2
7154,178,13,53.0,2.5,2
7154,178,3,55.0,2.5,2
7154,178,4,55.0,3.0,2
7154,185,8,77.0,4.0,3
7154,183,1,54.0,3.0,2
7154,186,11,56.0,3.0,3
7154,186,4,49.0,2.5,2
7154,183,13,55.0,2.5,2
7154,183,10,74.0,3.0,2
7154,188,5,52.0,2.5,2
7154,188,14,37.0,2.0,2
7154,189,8,39.0,2.0,2
7154,188,15,52.0,2.5,2
7154,188,9,52.0,2.5,2
7154,190,13,55.0,2.5,2
7154,190,4,56.0,3.0,2
7154,191,14,52.0,3.0,2
7154,189,15,60.0,2.5,2
7154,191,16,53.0,2.5,2
7154,190,12,56.0,3.0,2
7154,190,10,34.0,2.0,2
7154,196,14,62.0,3.0,2
7154,197,4,34.0,1.5,2
7154,197,15,52.0,2.5,2
7154,197,12,33.0,2.0,2
7154,204,7,49.0,2.5,2
7154,203,7,56.0,2.5,2
7154,204,14,69.0,2.5,2
7154,205,9,52.0,2.5,2
7154,205,6,58.0,3.0,2
7154,206,8,55.0,3.0,2
7154,206,16,55.0,3.0,3
7154,209,10,60.0,3.0,2
7154,207,27,82.0,4.0,2
7154,207,23,82.0,4.0,2
7154,207,24,84.0,3.0,2
7154,210,16,55.0,2.5,2
7154,211,3,55.0,2.5,2
7154,211,8,38.0,2.0,2
7154,210,5,58.0,2.5,2
7154,210,13,58.0,2.5,3
7154,210,1,58.0,2.5,2
7154,212,25,64.0,3.0,2
7154,212,27,66.0,3.5,2
7154,212,30,63.0,3.0,2
7154,212,6,63.0,3.0,2
7154,220,4,53.0,3.0,2
7154,218,12,44.0,2.0,3
7154,218,15,56.0,2.5,2
7154,221,9,94.0,4.5,2
7154,220,1,57.0,2.5,2
7154,219,15,72.0,3.0,3
7154,222,30,55.0,2.5,2
7154,226,6,53.0,2.5,2
7154,226,12,50.0,2.5,2
7154,222,33,51.0,3.0,2
7154,222,14,54.0,2.5,2
7154,230,9,58.0,3.0,2
7154,228,14,48.0,2.5,3
7154,229,15,54.0,2.5,2
7154,228,13,58.0,3.0,2
7154,228,3,57.0,2.5,2
7154,229,14,51.0,2.5,2
7154,228,12,72.0,3.0,3
7154,230,4,82.0,4.0,2
7154,228,2,47.0,2.5,3
7154,228,13,57.0,3.0,2
7154,229,18,81.0,4.0,2
7154,232,9,100.0,4.0,2
7154,233,41,54.0,2.5,2
7154,233,50,51.0,2.5,2
7154,232,2,92.0,4.0,2
7154,233,25,51.0,2.0,2
7154,238,12,53.0,2.5,2
7154,240,11,70.0,3.0,2
7154,240,3,71.0,3.0,3
7154,238,4,53.0,3.0,2
7154,239,6,54.0,2.5,2
7154,243,12,53.0,2.5,3
7154,242,11,53.0,2.5,3
7154,241,5,56.0,2.5,3
7154,252,4,66.0,3.0,2
7154,254,16,57.0,3.0,2
7154,254,4,63.0,3.0,2
7154,257,11,56.0,2.5,2
7154,256,14,56.0,3.0,2
7154,256,9,68.0,3.0,3
7154,256,10,55.0,3.0,2
7154,257,18,82.0,3.0,2
7154,265,3,60.0,3.0,2
7154,261,13,52.0,2.5,2
7154,265,1,82.0,4.0,2
7154,263,15,54.0,3.0,2
7154,261,7,61.0,3.0,2
7154,263,10,54.0,3.0,2
7154,262,15,76.0,3.0,2
7154,274,8,51.0,2.5,2
7154,268,6,65.0,3.0,2
7154,266,3,59.0,3.0,2
7154,266,7,59.0,3.0,2
7154,267,9,77.0,3.5,2
7154,271,6,65.0,3.0,2
7154,271,11,54.0,2.5,2
7154,273,3,58.0,3.0,2
7154,271,1,63.0,3.0,2
7154,271,9,63.0,3.0,2
7154,273,7,58.0,3.0,2
7154,275,6,67.0,3.5,2
7154,275,1,72.0,3.0,2
7154,276,10,59.0,3.0,2
7154,278,5,55.0,2.0,2
7154,280,11,53.0,3.0,2
7154,292,12,53.0,2.5,2
7154,292,9,50.0,2.5,2
7154,291,2,55.0,2.5,2
7154,288,7,60.0,3.0,2
7154,286,16,50.0,2.5,2
7154,292,14,53.0,2.5,2
7154,290,6,56.0,3.0,2
7154,290,13,55.0,3.0,2
7154,290,15,51.0,3.0,2
7154,292,4,53.0,2.5,2
7154,292,9,60.0,3.0,2
7154,296,16,59.0,3.0,4
7154,296,101,58.0,3.0,2
7154,297,8,57.0,3.0,2
7154,297,60,53.0,2.0,3
7154,299,3,61.0,3.0,2
7154,299,2,56.0,2.5,2
7154,304,5,47.0,3.0,2
7154,303,9,58.0,3.0,2
7154,304,13,47.0,2.5,2
7154,305,9,56.0,2.5,2
7154,309,6,55.0,3.0,2
7154,305,15,54.0,2.5,2
7154,306,14,56.0,2.5,2
7154,305,11,67.0,3.0,2
7154,305,11,76.0,3.0,2
7154,312,10,67.0,3.0,2
7154,313,4,50.0,2.5,2
7154,311,3,60.0,3.0,2
7154,311,1,67.0,3.0,2
7154,313,12,50.0,2.5,2
7154,311,2,63.0,3.0,2
7154,319,3,57.0,3.0,2
7154,317,5,54.0,3.0,2
7154,317,9,54.0,3.0,3
7154,326,4,52.0,2.5,2
7154,327,4,42.0,2.5,3
7154,326,9,57.0,3.0,3
7154,326,12,52.0,2.5,3
7154,329,6,61.0,3.0,2
7154,328,1,56.0,3.0,3
7154,356,15,79.0,4.0,2
7154,365,23,57.0,2.5,2
7154,364,20,63.0,2.5,2
7154,366,2,57.0,2.5,2
7154,366,15,57.0,2.5,2
7154,366,13,58.0,3.0,2
7154,368,14,57.0,2.5,2
7154,368,21,57.0,3.0,3
7154,370,21,49.0,2.5,3
7154,370,13,49.0,2.0,2
7154,370,27,59.0,3.0,3
7155,148,9,64.0,3.0,2
7155,146,32,50.0,2.5,3
7155,156,13,53.0,2.5,2
7155,149,27,62.0,3.0,2
7155,154,11,57.0,2.5,2
7155,150,8,59.0,3.0,3
7155,156,11,81.0,4.0,3
7155,154,14,58.0,2.5,2
7155,150,18,55.0,2.5,2
7155,153,15,55.0,3.0,2
7155,149,32,43.0,2.0,2
7155,153,11,55.0,2.5,2
7155,149,11,62.0,3.0,2
7155,150,9,64.0,2.0,3
7155,153,12,46.0,2.0,2
7155,153,13,70.0,3.0,2
7155,160,6,100.0,4.0,2
7155,169,20,72.0,3.0,2
7155,180,10,53.0,2.5,3
7155,180,3,53.0,2.5,2
7155,181,12,69.0,3.0,2
7155,179,28,52.0,2.5,2
7155,179,8,51.0,2.5,2
7155,179,15,64.0,3.0,2
7155,179,12,52.0,2.5,2
7155,179,32,67.0,2.0,2
7155,179,29,51.0,3.0,2
7155,187,6,59.0,2.5,4
7155,187,13,61.0,3.0,2
7155,186,7,69.0,3.5,2
7155,186,4,69.0,3.5,2
7155,183,7,39.0,2.0,2
7155,189,12,56.0,3.0,2
7155,189,6,50.0,2.5,2
7155,192,13,104.0,4.0,2
7155,193,13,54.0,2.5,2
7155,194,14,65.0,3.0,2
7155,193,5,54.0,2.5,2
7155,195,3,63.0,3.0,2
7155,195,8,85.0,4.0,2
7155,193,11,63.0,3.0,2
7155,193,16,52.0,2.5,3
7155,199,2,53.0,2.5,2
7155,200,13,55.0,2.5,2
7155,197,23,62.0,3.0,2
7155,201,13,53.0,3.0,2
7155,200,1,74.0,2.5,2
7155,200,2,80.0,3.0,2
7155,202,9,59.0,2.5,2
7155,206,15,54.0,3.0,2
7155,208,4,100.0,4.0,2
7155,208,5,100.0,4.0,2
7155,211,4,49.0,2.5,2
7155,209,12,51.0,2.0,2
7155,211,12,56.0,2.5,2
7155,215,16,60.0,2.5,2
7155,213,18,42.0,2.0,2
7155,214,6,53.0,2.5,2
7155,212,10,54.0,2.5,2
7155,214,12,55.0,2.5,2
7155,213,14,42.0,2.0,3
7155,214,18,53.0,2.5,2
7155,212,9,57.0,2.5,2
7155,218,6,66.0,3.0,2
7155,218,7,56.0,2.5,2
7155,217,15,53.0,2.5,4
7155,218,15,70.0,2.5,2
7155,225,2,55.0,2.5,2
7155,223,7,58.0,3.0,3
7155,226,1,60.0,3.0,2
7155,226,10,60.0,3.0,2
7155,222,2,51.0,2.5,2
7155,224,11,58.0,3.0,2
7155,226,1,56.0,3.0,2
7155,223,11,82.0,5.0,2
7155,230,10,50.0,2.5,2
7155,232,11,41.0,2.0,2
7155,232,6,57.0,3.0,2
7155,228,13,65.0,3.0,2
7155,233,3,64.0,3.0,2
7155,228,15,53.0,2.5,2
7155,234,21,44.0,2.0,2
7155,232,15,41.0,2.0,2
7155,234,30,66.0,3.0,2
7155,234,32,46.0,2.5,2
7155,232,16,56.0,2.5,2
7155,236,12,40.0,2.0,2
7155,237,20,65.0,3.0,2
7155,236,9,39.0,2.0,2
7155,237,16,63.0,3.0,2
7155,240,1,98.0,5.0,2
7155,236,9,55.0,2.0,2
7155,241,7,106.0,5.0,2
7155,244,4,74.0,3.5,2
7155,247,2,51.0,2.5,2
7155,249,8,52.0,2.5,2
7155,248,9,59.0,2.5,2
7155,247,5,55.0,3.0,2
7155,250,11,65.0,3.0,2
7155,248,5,57.0,2.5,2
7155,255,3,55.0,2.5,2
7155,255,13,61.0,3.0,4
7155,252,9,62.0,3.0,2
7155,254,10,54.0,2.5,2
7155,255,11,55.0,3.0,2
7155,253,1,75.0,3.5,2
7155,252,6,62.0,3.0,2
7155,251,15,54.0,2.5,2
7155,255,15,55.0,2.5,2
7155,257,18,62.0,2.5,2
7155,257,24,62.0,2.5,2
7155,260,16,55.0,2.5,2
7155,256,8,58.0,3.0,2
7155,260,15,66.0,3.0,2
7155,260,6,52.0,2.5,3
7155,260,14,70.0,2.5,2
7155,263,11,52.0,2.5,2
7155,263,13,52.0,2.5,3
7155,263,1,52.0,2.5,2
7155,263,15,52.0,2.5,2
7155,263,7,52.0,2.5,2
7155,261,12,57.0,3.0,3
7155,261,2,53.0,2.5,2
7155,262,9,57.0,2.5,2
7155,264,15,62.0,3.0,2
7155,261,10,53.0,2.5,2
7155,264,12,51.0,2.5,2
7155,270,13,56.0,2.5,2
7155,266,8,50.0,2.5,3
7155,274,5,86.0,3.5,2
7155,266,13,51.0,2.5,3
7155,271,6,68.0,3.5,2
7155,271,1,51.0,3.0,2
7155,274,9,86.0,3.5,2
7155,270,11,60.0,3.0,2
7155,272,4,55.0,3.0,2
7155,276,12,59.0,3.0,2
7155,278,6,56.0,2.5,2
7155,275,7,95.0,4.0,3
7155,277,19,55.0,2.5,2
7155,284,16,65.0,2.5,2
7155,281,18,77.0,3.5,2
7155,284,16,65.0,3.0,2
7155,287,12,57.0,3.0,3
7155,286,16,47.0,2.5,2
7155,287,15,52.0,2.5,2
7155,287,2,52.0,2.5,2
7155,287,14,52.0,2.5,2
7155,294,7,54.0,2.5,2
7155,290,13,53.0,2.5,2
7155,290,5,53.0,2.5,2
7155,294,11,54.0,2.5,2
7155,292,15,64.0,3.0,2
7155,292,14,55.0,2.5,2
7155,300,9,52.0,2.5,3
7155,296,14,61.0,3.0,4
7155,300,11,58.0,3.0,2
7155,296,12,50.0,2.5,2
7155,302,15,51.0,2.5,2
7155,302,11,51.0,2.5,3
7155,299,9,50.0,2.5,2
7155,302,8,51.0,2.5,2
7155,299,6,60.0,3.0,2
7155,296,7,51.0,2.5,2
7155,296,16,50.0,2.5,2
7155,299,4,54.0,3.0,2
7155,302,12,51.0,2.5,2
7155,297,10,69.0,3.0,2
7155,305,16,63.0,2.5,2
7155,308,6,57.0,3.0,2
7155,307,12,52.0,3.0,2
7155,305,18,69.0,3.0,2
7155,333,29,86.0,4.0,2
7155,333,6,44.0,2.0,2
7155,333,7,16.0,1.0,2
7156,3,10,68.0,3.0,2
7156,5,13,67.0,3.0,2
7156,6,32,44.0,2.5,2
7156,6,22,44.0,2.0,3
7156,6,55,44.0,2.0,3
7156,6,56,43.0,2.0,2
7156,6,20,44.0,2.0,3
7156,15,1,69.0,3.0,2
7156,13,10,69.0,3.0,2
7156,18,43,95.0,3.0,2
7156,18,2,95.0,3.0,2
7156,14,4,69.0,3.0,2
7156,20,8,55.0,3.0,2
7156,18,12,95.0,3.0,2
7156,22,16,55.0,3.0,2
7156,22,43,55.0,3.0,2
7156,27,39,74.0,3.0,2
7156,27,46,74.0,3.0,2
7156,27,29,74.0,3.0,2
